qmof_id,name,info.pld,info.lcd,info.density,info.volume,outputs.pbe.energy_total,outputs.pbe.energy_vdw,outputs.pbe.energy_elec,outputs.pbe.net_magmom,outputs.pbe.bandgap,outputs.pbe.cbm,outputs.pbe.vbm,outputs.pbe.directgap
qmof-1b99f64,XADTON01_FSR,1.37324,2.21659,1.727687778291546,974.103539100269,-613.16394739,-6.47611,-606.68783739,0.0,3.374326,2.057729,-1.316597,True
qmof-a0ed1a6,XAFCOW_FSR,0.81143,1.23353,1.9537310506039167,528.9130640374103,-412.63511969,-5.29211,-407.34300969,10.0,2.184625,4.087539,1.902914,True
qmof-25cb0aa,XAFDAL_FSR,3.33108,4.83929,1.4475343915294825,3098.607224819812,-1677.94174328,-18.07391,-1659.86783328,0.0,2.423705,1.180343,-1.243362,True
qmof-facfaac,XAFLIB_FSR,0.85352,1.62755,3.703720210104128,982.5876973092588,-610.97719516,-10.27413,-600.7030651599999,0.0,2.687432,4.299162,1.61173,True
qmof-f021373,XAFSEF_FSR,1.63828,2.98584,1.5922855811171777,952.683551815662,-615.64468813,-7.38709,-608.25759813,0.0,2.336628,1.943305,-0.393323,False
qmof-69adfc8,XAFSIJ_FSR,2.49769,4.79458,1.5148767833495096,1157.070042180908,-650.39393784,-7.56732,-642.82661784,0.0,2.393445,1.402885,-0.99056,False
qmof-14eb177,XAFTAB_FSR,1.89586,3.25789,1.4112417134216413,1085.6627924153156,-672.48899264,-7.31017,-665.17882264,0.0,1.226963,1.829081,0.602118,False
qmof-2867c7b,XAFXUZ_FSR,1.01573,2.20238,2.069900261452173,804.0947183992245,-537.60538858,-6.03833,-531.56705858,0.0,3.738382,3.861457,0.123075,False
qmof-9f310eb,XAFYAG_FSR,1.89967,3.15426,1.85478023678913,1828.55933776268,-1073.34522778,-10.78347,-1062.56175778,0.0,3.881269,2.958868,-0.922401,False
qmof-d51ae11,XAFYEK_FSR,1.08949,3.13122,2.118685530303369,823.2354480823786,-537.2847379,-5.83635,-531.4483879,0.0,3.834401,3.389629,-0.444772,True
qmof-13ca6e3,XAGCOA_FSR,1.05204,2.08689,3.1090808118007107,1092.4585543045112,-488.05354298,-9.00086,-479.05268298,0.0,2.055428,3.062579,1.007151,True
qmof-abb7a68,XAGDUE_FSR,1.14425,1.95674,1.508781479709324,529.3615234193175,-357.87754852,-4.02392,-353.85362852000003,0.0,5.30274,3.74328,-1.55946,False
qmof-0bbe81c,XAGLAT_FSR,1.02695,1.93472,1.6664894170807616,707.878449112541,-488.63111096,-5.83647,-482.79464096,10.0,1.122642,2.935971,1.813329,False
qmof-09a2292,XAGQAZ_FSR,0.93896,1.78658,1.834707639119183,680.0066243142916,-475.9647888,-6.01393,-469.9508588,0.0,2.618579,3.29912,0.680541,True
qmof-85aeb56,XAGQED_FSR,0.88339,2.06651,2.0193626917123906,695.1255801935308,-474.58002414,-6.11926,-468.46076414,0.0,3.034844,3.373936,0.339092,False
qmof-dec78d7,XAGQOL_FSR,2.43701,3.58523,1.2421425499334011,2481.2831927152506,-1304.87760364,-12.45267,-1292.42493364,0.0,3.522828,2.557189,-0.965639,False
qmof-0d3e46d,XAGRAA_FSR,0.85155,1.49566,2.005114700551212,713.3518851011705,-495.79874475,-6.52506,-489.27368475,0.0,2.785645,3.533882,0.748237,False
qmof-fbc8a6c,XAGREE_FSR,0.80478,1.81588,1.7487316207284842,409.50790364934,-297.57756318,-3.69946,-293.87810318000004,3.0,0.4494089999999999,1.922866,1.473457,False
qmof-782ea07,XAGRII_FSR,0.69658,1.77036,1.748766530622039,409.2720317730323,-295.76269279,-3.72948,-292.03321279,0.0,1.036315,2.166139,1.129824,False
qmof-b8692be,XAHFEU_FSR,0.97774,1.53994,1.9039726368849152,733.3438020244706,-479.19075816,-7.14559,-472.04516816,0.0,2.667873,3.994447,1.326574,False
qmof-f3e4e39,XAHGAQ_FSR,1.25703,1.94109,1.834100151596839,848.8746712126887,-461.007974,-6.0859,-454.922074,0.0,2.324037,2.209471,-0.114566,False
qmof-52d1cdd,XAHGOE_FSR,1.30639,1.6036,2.28002704576903,461.0951450754529,-286.84087111,-3.95913,-282.88174111,0.0,2.878625,2.546711,-0.331914,False
qmof-ee04670,XAHGUK_FSR,1.29026,1.66372,2.243367307814643,468.6398508609148,-282.96318738,-3.94203,-279.02115738000003,0.0,2.337554,2.615994,0.27844,False
qmof-9383c98,XAHJOI_FSR,0.79965,1.43474,1.5433674589706614,887.0877532952578,-642.04496606,-8.39072,-633.65424606,0.0,2.515412,2.598294,0.082882,False
qmof-9d5b9ef,XAHKOH_FSR,1.36555,1.94298,1.55609676858734,836.3402570216035,-540.00469738,-6.14058,-533.86411738,0.0,0.950058,1.175273,0.225215,False
qmof-c11f9ca,XAHZAI_FSR,0.34336,1.61815,1.947151972941216,641.9131046487352,-404.84095595,-5.26566,-399.57529595,0.0,4.319278,3.881141,-0.438137,True
qmof-ba9234b,XAHZEM_FSR,0.5296,1.84644,2.2924577148309804,679.574512144623,-404.20512821,-5.11089,-399.09423821,0.0,4.361313,3.819182,-0.542131,True
qmof-6cdd83e,XAHZIQ_FSR,0.77366,2.06646,2.5664205135669365,729.8040676101683,-403.69445585,-4.93676,-398.75769585,0.0,4.38849,3.990596,-0.397894,False
qmof-ab57f22,XAJLUR_FSR,1.03387,2.03354,1.6465304020808864,876.9186341017175,-595.2943169,-6.93477,-588.3595469,0.0,2.85665,2.656721,-0.199929,False
qmof-0e90765,XAJMAY_FSR,1.12184,3.11288,1.694729404064155,979.3897799303372,-623.11824163,-7.06911,-616.04913163,0.0,2.866647,2.314027,-0.55262,False
qmof-84cf692,XAJWAH_FSR,0.93126,1.72346,4.567203520286442,362.1975440518308,-227.28969133,-3.04755,-224.24214133,0.0,1.9715,2.624082,0.652582,False
qmof-99ad091,XAKCOB_FSR,1.0366,1.95992,1.9095686286090885,1214.2767929420334,-750.53276427,-10.49163,-740.04113427,0.0,1.03196,1.641651,0.609691,False
qmof-7980106,XAKGIB_FSR,0.93015,2.27478,1.6310988948175034,833.3710027293264,-605.52084452,-7.34014,-598.18070452,6.0,0.547882,3.078072,2.53019,False
qmof-7e1795a,XAKNED_FSR,0.98603,2.07018,2.7159990133353,1057.3865532786458,-516.35654347,-9.92667,-506.42987347,0.0,1.2638349999999998,3.325564,2.061729,False
qmof-5950fb0,XAKNOO_FSR,0.63581,1.51636,2.097435175711479,579.8894983433622,-355.64478552,-5.82898,-349.81580552,0.0,3.209023,4.54738,1.338357,False
qmof-bc6e9ad,XAKPOQ_FSR,1.39383,3.86385,1.4200632373215254,984.0560845589436,-597.79481918,-6.48672,-591.30809918,0.0,2.800913,1.441263,-1.35965,False
qmof-b970788,XAKRUY_FSR,1.21135,1.93225,2.629566312756875,364.4503817632099,-203.45632533,-3.29025,-200.16607533,0.0,3.4044,3.814584,0.410184,False
qmof-88c8be3,XAKYAK_FSR,1.29903,2.60646,2.051352940016708,928.6790060548446,-585.83519023,-8.58313,-577.25206023,2.0,0.962512,1.610154,0.647642,False
qmof-fcd5c86,XAKZIU_FSR,3.94575,4.84511,1.6735594344670668,2228.3328930276257,-801.84523433,-9.74399,-792.10124433,0.0,1.744832,0.405387,-1.339445,False
qmof-dc8ca0b,XAKZUG_FSR,1.36422,1.97929,2.571544567447354,778.2816561901473,-398.63764091,-5.69756,-392.94008091,0.0,2.221916,1.950471,-0.271445,False
qmof-42ce45c,XALGEX_FSR,2.17485,3.00718,1.879132335866022,731.09289274732,-377.83180854,-4.85113,-372.98067854,0.0,2.509804,1.765249,-0.744555,True
qmof-a560beb,XALXIS01_FSR,0.9632,2.09779,1.977502892418974,770.961121361176,-470.74372956,-6.19584,-464.54788956,0.0,3.027663,2.531156,-0.496507,False
qmof-d4d2d19,XAMCUK_FSR,0.96288,2.00908,2.152511224601829,659.2219778911077,-417.38483539,-5.60295,-411.78188539,0.0,0.879906,0.905122,0.025216,True
qmof-e3a9c54,XAMPAF_FSR,0.92513,1.70949,2.188628505124288,848.7410693865188,-399.44991413,-7.08513,-392.36478413,0.0,2.957049,3.027549,0.0705,False
qmof-80aae80,XAMWIR_FSR,0.88882,1.87152,1.735226417718086,886.8568131094705,-538.08693291,-7.37602,-530.7109129099999,0.0,2.80623,1.895706,-0.910524,False
qmof-ed82416,XAMXOY_FSR,1.07837,2.30135,2.208723701549674,1028.8989311679877,-555.60402799,-9.30382,-546.30020799,0.0,3.642554,3.884586,0.242032,False
qmof-d4b9a86,XANBOE_FSR,1.22748,1.78732,3.0045075439281232,521.135356973118,-274.81722244,-5.05571,-269.76151244000005,0.0,3.446283,4.867592,1.421309,True
qmof-cafbd5e,XANBUL_FSR,1.1474,1.85837,1.864403252491436,600.8828795538957,-373.62730371,-5.2385,-368.38880371,0.0,1.0966,1.833241,0.736641,False
qmof-a5842a4,XANFOK_FSR,0.97982,1.9979,2.6835524126951604,1008.9821700497998,-486.43780174,-7.92504,-478.51276174,0.0,2.51417,2.253664,-0.260506,False
qmof-6707d22,XANKED_FSR,0.81778,1.94585,2.582098478731022,426.3668498172696,-220.10165602,-3.99294,-216.10871602,2.0,0.418669,1.329549,0.91088,False
qmof-c95d01f,XANKIH_FSR,1.30434,2.37693,2.479690240256201,866.0421199481162,-444.95179488,-7.72445,-437.22734488,0.0,1.0995160000000002,2.47502,1.375504,False
qmof-156c4a2,XANZES_FSR,0.96671,1.88748,2.05725645944035,734.4939105194876,-442.85129598,-6.33965,-436.51164598,0.0,4.793268,4.32754,-0.465728,True
qmof-a59b357,XANZOC_FSR,1.09219,2.32879,1.887975146287289,930.6627150705912,-566.64697996,-7.70921,-558.93776996,0.0,3.820735,3.438442,-0.382293,False
qmof-c9435a0,XAPHUT01_FSR,1.54574,3.62615,1.495368078621912,904.0113463225588,-582.78951974,-6.71413,-576.07538974,0.0,0.921094,1.790874,0.86978,False
qmof-bd1c996,XAPJIJ_FSR,0.63736,1.2074,3.456002388530319,504.1661075892716,-269.13044235,-4.93381,-264.19663235,0.0,3.613837,3.995599,0.381762,False
qmof-1722ad7,XAPVUH_FSR,0.99614,1.93056,3.346248988902771,338.71714152618443,-123.55989554,-2.66048,-120.89941554,0.0,3.3714500000000003,3.397107,0.025657,True
qmof-85790cf,XAQBOI_FSR,0.92558,1.8483,1.710064630929408,717.1811965703089,-469.8592189,-6.25768,-463.6015389,0.0,1.138107,2.442748,1.304641,True
qmof-5583708,XAQWAO_FSR,0.85701,2.33622,1.4959871961195836,714.4007951865957,-515.6332696,-6.14062,-509.4926496,1.0,0.279169,3.123715,2.844546,True
qmof-4920099,XAQWES_FSR,0.90692,1.89089,1.6181998143683125,824.5508963501408,-558.26892645,-6.91672,-551.3522064499999,0.0,3.4527,3.484213,0.031513,True
qmof-8b9a773,XARNOW_FSR,3.23192,5.86798,1.120117022863126,3367.863965430133,-1361.28563028,-13.11118,-1348.17445028,0.0,0.395572,-0.998794,-1.394366,False
qmof-4dbd251,XASHEE_FSR,2.13374,3.52401,1.6172071923843565,2282.221117495121,-1247.22790229,-15.51517,-1231.71273229,6.0,0.445967,0.715425,0.269458,False
qmof-bcec147,XASPIT_FSR,4.21738,5.30392,1.0329646441132458,2479.834832119905,-846.76078126,-7.33247,-839.4283112600001,0.0,1.982851,-0.070487,-2.053338,True
qmof-53b3cdb,XASSAO_FSR,1.61307,2.23658,2.8206207831309964,634.8590045044987,-306.48246409,-4.75048,-301.73198409,0.0,2.066764,2.373549,0.306785,False
qmof-8dc113d,XASVET_FSR,1.07546,2.2284,3.8620405774594193,492.63708748526096,-244.03753038,-4.58633,-239.45120038,0.0,3.013418,3.408803,0.395385,False
qmof-3ffecec,XASVOF_FSR,2.11025,2.51894,1.8672521188001177,568.6177709220077,-355.95145125,-4.91802,-351.03343125,0.0,0.924039,1.062503,0.138464,False
qmof-4fd00dc,XATNIP01_FSR,0.88168,1.60586,2.0883446170957924,621.8288637517221,-395.9095063,-4.92594,-390.9835663,0.0,4.776765,3.604097,-1.172668,False
qmof-e4a5ede,XATRIU01_FSR,1.60842,2.76854,2.839351948012695,528.8713438813273,-324.38612126,-3.88804,-320.49808126,0.0,1.433144,1.254558,-0.178586,False
qmof-4d66a69,XATRIU_FSR,1.54747,2.25103,2.9676955943325973,505.99929567076913,-324.43959032,-4.02221,-320.41738032,0.0,1.561326,1.557556,-0.00377,False
qmof-0ea9711,XAVBIG_FSR,1.00759,1.72221,1.9881693850892173,505.4890382554448,-280.16157405,-4.28619,-275.87538405000004,0.0,0.62232,1.525817,0.903497,False
qmof-f94a1c4,XAWYAY_FSR,2.48504,2.81139,2.718219453733512,440.7781742824811,-269.37419718,-3.70557,-265.66862718,0.0,2.769988,3.146232,0.376244,True
qmof-48a32b2,XAXBUV_FSR,0.92254,2.58587,1.6172371786198572,879.5515823006182,-623.61804732,-7.33536,-616.2826873199999,6.0,0.5012540000000001,2.098945,1.597691,True
qmof-c129e97,XAXHUB_FSR,3.54232,4.90013,1.4696561086064532,1384.9547593071468,-786.87414318,-9.30963,-777.5645131800001,0.0,1.500465,1.356275,-0.14419,False
qmof-4702167,XAXNOB_FSR,2.05218,3.83694,1.5736248412080922,2980.360647080103,-1675.35743797,-18.5466,-1656.8108379700002,0.0,2.169751,1.485028,-0.684723,False
qmof-92fea06,XAXSIA_FSR,2.70851,3.37245,2.056106649416827,1251.4717798677743,-709.68031718,-7.82748,-701.8528371799999,0.0,4.393031,3.007822,-1.385209,False
qmof-37a5c0c,XAXVAU02_FSR,0.9008,1.96462,2.452560431218532,725.5776634656729,-433.2646962,-7.11517,-426.1495262,0.0,1.4245489999999998,2.769649,1.3451,False
qmof-60464fc,XAYKAK_FSR,1.237,2.51694,1.7809153401499755,1087.7439724484634,-713.14009155,-8.28589,-704.85420155,0.0,3.037709,2.626776,-0.410933,False
qmof-9619575,XAYMES_FSR,5.13847,5.5803,1.2279015309424874,1863.3477012708515,-909.56449017,-9.35147,-900.21302017,0.0,2.630702,0.620038,-2.010664,False
qmof-7e4e059,XAYVIF_FSR,2.70893,4.74159,1.3922048918927958,2438.88820586518,-1471.88895168,-16.46429,-1455.42466168,0.0,1.95114,1.4314,-0.51974,True
qmof-8f7bf53,XAYYUR01_FSR,0.87455,2.10921,2.3623473105086727,986.5501297753344,-544.73016724,-8.92755,-535.80261724,0.0,4.76714,4.296378,-0.470762,True
qmof-4df7a58,XAYYUR02_FSR,0.88722,1.71896,2.501267771854205,465.87855806199326,-272.3812718,-4.78553,-267.5957418,0.0,5.332355,5.123715,-0.20864,False
qmof-c326e40,XAZDAG_FSR,2.89556,4.25868,1.524735448339216,989.2890374690818,-539.47859323,-6.24742,-533.23117323,0.0,1.838311,1.901653,0.063342,False
qmof-4e76516,XAZDEH01_FSR,0.73273,1.78923,2.696745454011501,551.6363242807794,-352.3627786,-5.69752,-346.6652586,0.0,2.110195,3.8491,1.738905,False
qmof-2568bd1,XAZFAF_FSR,0.738,1.95637,2.793975170978606,527.6943836790313,-365.71488821,-6.0218,-359.69308821000004,0.0,2.344125,4.726544,2.382419,False
qmof-0c41100,XAZFEM_FSR,0.99228,2.32598,1.700734112396681,966.1971306394092,-615.95916852,-7.5834,-608.3757685200001,0.0,2.517865,1.993736,-0.524129,False
qmof-a99c70a,XAZFOT_FSR,2.33726,4.14574,1.8544882646776275,1683.307332647266,-828.44698666,-10.44757,-817.99941666,0.0,2.590278,2.586005,-0.004273,True
qmof-dbb0552,XEBHOB_FSR,0.63111,2.38268,2.2753655107139616,681.4536712674774,-404.93974241,-6.01664,-398.92310241,30.0,1.5681499999999997,3.826065,2.257915,True
qmof-5692e6a,XEBMIA_FSR,0.81366,1.421,2.48756306205032,634.3319781950975,-364.71977267,-6.34682,-358.37295267,0.0,1.005574,2.674274,1.6687,False
qmof-76b43c3,XEBMOG_FSR,0.72104,1.36697,2.139409107076896,599.5535428893467,-366.56798371,-6.25519,-360.31279371,0.0,1.0588480000000002,2.937654,1.878806,False
qmof-df9cac4,XEBMUM_FSR,1.01644,1.79423,3.4840460130706297,905.5928180289052,-388.19541804,-9.25098,-378.94443804,0.0,0.7587170000000003,3.569262,2.810545,False
qmof-e88dad9,XEBNEX_FSR,1.61228,2.03674,2.396625639542293,799.8349064997858,-415.85112979,-6.52356,-409.32756979,0.0,0.6081429999999999,1.686324,1.078181,False
qmof-1667413,XEBTAZ_FSR,0.88648,1.88462,2.2261300170362373,740.3181727190411,-420.77763851,-6.63959,-414.13804851,0.0,3.3445430000000003,3.50307,0.158527,False
qmof-222fb1a,XEBXIL_FSR,0.66717,2.00983,2.296036843578951,828.6786728740801,-570.22298386,-8.2767,-561.94628386,10.0,0.6404839999999998,2.882913,2.242429,False
qmof-cc33e17,XECBUD_FSR,3.07713,4.82718,1.3849980630715273,1351.3420599950296,-743.1854967,-8.22854,-734.9569567000001,0.0,1.464942,0.962926,-0.502016,False
qmof-2aef363,XECFUI_FSR,1.00094,2.80055,1.6444301599920657,758.700158056736,-471.16635484,-5.62032,-465.54603484,0.0,2.243949,1.728234,-0.515715,True
qmof-46d960b,XECGET_FSR,0.85192,1.68574,2.0042218829660627,713.6421871066091,-476.65398476,-6.22668,-470.42730476,0.0,2.893796,2.53597,-0.357826,False
qmof-16e1e21,XECGOD_FSR,0.84577,1.67148,1.82042145992186,607.3713996922172,-426.55578171,-5.31552,-421.24026171,0.0,1.271365,2.333989,1.062624,True
qmof-270e6b4,XECLID_FSR,0.89496,1.72747,3.040578275923425,767.9362709887494,-465.18560274,-6.50223,-458.68337274,0.0,3.637724,3.187898,-0.449826,False
qmof-dc281d9,XECLOJ_FSR,1.21339,1.73177,2.923934427834712,786.6452135750353,-465.60061432,-6.56659,-459.03402432,0.0,3.540699,2.934706,-0.605993,False
qmof-e257709,XECMUP_FSR,1.17182,2.23154,2.704649788765322,1179.8014184286508,-525.96729898,-8.66163,-517.3056689800001,0.0,3.511812,3.41039,-0.101422,False
qmof-62f1dcc,XECPEC_FSR,1.44895,2.12861,1.659034415257003,719.3264962806632,-457.15238354,-5.44645,-451.70593354,0.0,2.593173,1.408772,-1.184401,True
qmof-c5741d9,XECSUV_FSR,1.10914,1.73859,1.5331539527160802,641.3859067722099,-426.13622817,-5.18782,-420.94840817,0.0,2.528883,2.023733,-0.50515,False
qmof-583b75f,XECWIN_FSR,0.78225,1.82368,2.0530594244403773,909.3563239127762,-656.2218609,-8.71413,-647.5077309000001,20.0,0.1787989999999999,1.990486,1.811687,True
qmof-957e074,XECYUC_FSR,1.12275,1.63332,1.6075145823012953,786.4137554682816,-349.00978972,-5.61964,-343.39014972,0.0,2.678836,3.01811,0.339274,False
qmof-c26be66,XEDBOZ_FSR,1.20896,3.63938,2.0672777289967,754.4157731098721,-435.7728569,-4.91182,-430.8610369,0.0,4.586581,3.492858,-1.093723,False
qmof-3af121f,XEDCEO_FSR,1.07707,1.92113,2.1371552642102283,1019.2124310515098,-602.28347784,-8.15236,-594.13111784,0.0,1.0900960000000002,2.454759,1.364663,False
qmof-763f861,XEDXEM_FSR,2.70431,3.75776,1.439335297643174,1455.701964065742,-816.84936987,-8.56573,-808.28363987,0.0,3.552325,2.147187,-1.405138,False
qmof-f727745,XEDXUC_FSR,1.10277,2.30802,1.8606015371037616,729.4497019699297,-461.32051894,-5.52233,-455.79818894,0.0,3.484901,2.567539,-0.917362,False
qmof-b711bf6,XEFHAU_FSR,2.56945,4.33899,1.3399213213311132,1330.6508835874972,-719.61228398,-7.55465,-712.05763398,0.0,2.941747,1.759876,-1.181871,True
qmof-74662f0,XEFKUR_FSR,1.45882,2.25646,1.39440516434784,800.3286598509117,-522.16925778,-5.7094,-516.45985778,0.0,4.253043,3.093004,-1.160039,False
qmof-f1c5f8a,XEFPAB_FSR,1.13493,1.70931,2.468816026184112,479.4143718562668,-312.08987168,-3.62005,-308.46982168,0.0,4.945033,3.555328,-1.389705,False
qmof-d3f2126,XEGGEW_FSR,0.93205,2.23683,1.6599337231005191,736.5224065744012,-450.63699799,-6.08648,-444.55051799,6.0,0.97382,1.963917,0.990097,True
qmof-14c7a9e,XEGGIA_FSR,1.11047,2.09809,1.8019375917293687,777.0426432722569,-440.41304913,-5.98515,-434.42789913,0.0,4.252993,3.369989,-0.883004,False
qmof-fa2e3de,XEGQOS_FSR,10.64595,11.1467,1.0964559197359276,2949.774425698069,-1188.77117877,-12.63684,-1176.13433877,0.0,2.920196,0.17397,-2.746226,False
qmof-05b0858,XEGRAF_FSR,4.36197,4.57676,1.522602776109668,1214.6186182339602,-720.26476455,-8.465,-711.79976455,0.0,3.006546,1.976742,-1.029804,True
qmof-001ef83,XEHFOH_FSR,0.96452,2.03808,2.529040043754197,624.0663072408367,-389.4762971,-6.74411,-382.7321871,0.0,1.287076,3.438903,2.151827,False
qmof-afb9195,XEHGAU_FSR,1.17169,1.86335,2.0337092573315165,626.7224280506489,-391.07369626,-6.05129,-385.02240626,0.0,1.601322,3.173876,1.572554,False
qmof-7b7e338,XEHTEK_FSR,0.79559,1.71519,2.4616972868482785,393.9196391453662,-283.52320703,-4.76411,-278.75909703,0.0,0.5410149999999998,3.698137,3.157122,False
qmof-90abf4c,XEHXOY_FSR,1.2478,2.26402,3.10961320682719,1058.9913371278865,-531.3159609,-10.43469,-520.8812709,0.0,1.6725979999999998,3.231543,1.558945,False
qmof-282f987,XEHYAL_FSR,0.93989,1.72138,2.965597383543984,562.7800762793044,-387.68600537,-6.67779,-381.00821537,0.0,0.0564040000000001,3.350505,3.294101,False
qmof-5d90805,XEHYEP_FSR,1.00145,1.71948,2.9204337202507618,579.1201979035791,-381.15418047,-6.51216,-374.64202047,4.0,0.4485679999999998,3.388712,2.940144,False
qmof-5680067,XEJCIB_FSR,0.91734,1.82978,2.160242375312448,577.267326454186,-317.02526366,-4.82897,-312.19629366,0.0,2.3689750000000003,2.377879,0.008904,False
qmof-7bd6cd4,XEJCOH_FSR,0.97176,1.90762,2.5218034599791364,611.5812961491309,-314.94607009,-4.94891,-309.99716009,0.0,2.296686,2.161909,-0.134777,False
qmof-ed866db,XEJCUN_FSR,0.94162,2.04954,2.787915944692574,665.1822837600445,-312.66745083,-5.16352,-307.50393083,0.0,1.7905770000000003,2.563337,0.77276,False
qmof-2600589,XEJDAU_FSR,1.23113,1.57281,2.5204583600199646,611.9076804249155,-316.25030222,-4.94122,-311.30908222,0.0,2.832513,2.780594,-0.051919,False
qmof-09988a9,XEJDEY_FSR,1.44591,1.98303,2.7177445357790155,682.3571055364413,-313.89078706,-5.01535,-308.87543706,0.0,2.204092,3.032096,0.828004,True
qmof-61d7076,XEJDIC_FSR,1.38927,2.06569,2.2211553577373144,844.0586549726784,-493.04619992,-7.1881,-485.85809992,0.0,2.908026,2.743646,-0.16438,False
qmof-68682de,XEJQAG_FSR,1.27482,4.06024,2.0056006254065606,2827.4343570987667,-1693.97830515,-20.5297,-1673.44860515,6.0,0.350827,0.602504,0.251677,True
qmof-89aab6e,XEJQEK_FSR,1.18182,4.09323,1.9986091078373736,2818.112750227457,-1694.46787544,-20.51548,-1673.95239544,2.0,0.202817,0.498327,0.29551,True
qmof-8451c71,XEJREL_FSR,1.30075,4.21066,1.965888686314664,2836.860725010084,-1694.22966425,-20.58688,-1673.64278425,6.0,0.3415979999999999,0.63355,0.291952,True
qmof-9c3b35e,XEJRIP_FSR,1.26647,4.18224,1.9848786781555,2829.814444015479,-1694.04951205,-20.54033,-1673.50918205,6.0,0.3533409999999999,0.633821,0.28048,True
qmof-963616d,XEJSUC_FSR,1.65511,2.55473,1.3810001217404717,608.8725817776325,-385.42909949,-4.60458,-380.82451949,0.0,3.118394,2.676662,-0.441732,False
qmof-2593fae,XEJTEN_FSR,1.60313,2.60826,1.621783728277473,621.813285247958,-383.36115088,-4.74599,-378.61516088,0.0,3.066494,2.785042,-0.281452,False
qmof-440e04a,XEJVAL_FSR,0.62989,1.41873,2.5998832406884067,617.4937660597305,-421.28731845,-5.75484,-415.53247845,0.0,3.0717860000000003,3.700975,0.629189,True
qmof-5918275,XEJVEP_FSR,0.9539,2.28595,2.081992376368864,663.2799863774563,-452.41804533,-5.45543,-446.96261533,0.0,3.123901,2.975164,-0.148737,False
qmof-cf14ce7,XEKCUN_FSR,0.50881,1.54153,3.492666280332024,1112.1209172250003,-634.82203876,-13.30748,-621.51455876,0.0,2.512766,4.245685,1.732919,False
qmof-fc5594c,XEKDAU_FSR,0.65688,1.68487,3.098623306818709,985.8650356079976,-581.07210855,-10.9457,-570.1264085500001,0.0,1.865004,3.534888,1.669884,True
qmof-83d0f4f,XEKHAY_FSR,1.3554,2.04471,1.9133136273775373,932.8834915308056,-627.32410196,-8.68849,-618.63561196,0.0,0.7401610000000001,1.679883,0.939722,False
qmof-0f3908e,XEKKEG_FSR,2.65539,3.59289,1.570505506143628,2227.817669888406,-1244.7010894,-13.9819,-1230.7191894,0.0,1.762859,1.013167,-0.749692,False
qmof-bce77ec,XEKNOS_FSR,0.95676,2.4579,1.5927409616703274,750.062267150476,-474.39266274,-5.24087,-469.15179274,3.0,0.275818,1.2698,0.993982,True
qmof-d0a2c75,XEKYUI01_FSR,1.02637,3.74478,2.164990503699354,908.2874144066528,-597.02546378,-7.06844,-589.95702378,6.0,0.5121129999999998,2.511491,1.999378,False
qmof-535a896,XELHUS_FSR,0.60151,1.70291,1.6283024496461471,1163.9349093699404,-613.76333593,-7.20625,-606.5570859300001,0.0,4.680281,3.421998,-1.258283,False
qmof-edcf7ff,XELHUT_FSR,1.30352,2.40643,2.6077734178212624,1373.8706479678556,-579.64896977,-9.1398,-570.50916977,0.0,1.886182,1.817162,-0.06902,False
qmof-9d3a481,XELQEL_FSR,1.10466,2.05282,3.307962254730307,1367.0490239051912,-372.23004721,-11.29839,-360.93165721,0.0,1.39205,3.182871,1.790821,False
qmof-ee4de36,XELQIP_FSR,1.08704,1.72405,3.0701879764387865,1269.5566749293807,-374.82947692,-10.76194,-364.06753692,0.0,1.507446,2.639314,1.131868,False
qmof-738e108,XELQOV_FSR,1.15121,1.96205,2.774712377425234,1191.9349512720491,-377.89299702,-10.66277,-367.23022702,0.0,1.704882,3.247042,1.54216,True
qmof-ec0a22b,XELTUG_FSR,1.20658,1.96481,2.478151532078967,802.8029174012104,-504.75262556,-6.59557,-498.15705556,0.0,3.637363,3.1306,-0.506763,False
qmof-5ba9d7d,XELVAO_FSR,0.72451,1.82834,2.190343863424823,887.7427517784994,-586.61483995,-7.21099,-579.40384995,0.0,4.112117,3.512634,-0.599483,True
qmof-4be7f74,XELVIW_FSR,0.84394,1.66578,2.046180410433259,422.09944627773376,-299.56290957,-3.71881,-295.84409957,10.0,1.216001,3.341398,2.125397,False
qmof-6f3a9f6,XELVOC_FSR,0.87684,1.61573,2.389290489793159,501.0449473102936,-323.62231055,-4.04874,-319.57357055,0.0,3.694833,3.165094,-0.529739,False
qmof-f20b4d7,XELYOF_FSR,1.94481,3.48869,2.9457126768785846,848.4908744584707,-456.28677098,-5.81536,-450.47141098,0.0,3.4263280000000003,3.384123,-0.042205,False
qmof-0a8f2d8,XELYUL_FSR,0.71546,1.90417,2.6685784908260173,808.952332518935,-527.00238106,-6.69284,-520.3095410599999,0.0,2.994155,4.005456,1.011301,False
qmof-d08e9e3,XELZIA_FSR,0.91988,1.59839,1.806129018125496,538.1229601362219,-309.29876601,-4.8307,-304.46806601000003,0.0,0.551367,1.431313,0.879946,False
qmof-2cf73c1,XEMBUN_FSR,1.01947,1.9411,2.802866829443955,844.5943350425017,-495.60329736,-7.69878,-487.90451736,0.0,1.317218,2.111542,0.794324,True
qmof-93bb2c9,XEMHIJ_FSR,0.77776,2.2002,2.5496513078287384,506.4389314177837,-310.71264728,-5.40572,-305.30692728,0.0,1.611193,3.325964,1.714771,False
